id,sr,cobo,fecha,mes,anio,ing_telmex,ing_cisco,problema,diagnostico,responsable,codigo_cierre,subtipo,detalle_subtipo,tecnologia,observacion,clli
62,617337837,"",Apr 03 2011 22:24:54,Apr,2011,Ma. de la Luz Hernandez Arreguin,"","El cliente reporta lentitud en algunos servicios de HSI. Se revisaron los parametros del servicio sin encontrar ningun problema;  sin embargo,  Se migra el servicio de la interfaz Gi1/7 a la interfaz Gi 3/9. Una vez migrado, el servicio presenta el mismo comportamiento previo, por lo que se descarta un problema de hardware en el equipo agregador. Se reestablece el servicio a su ubicacion original (Gi1/7). Personal de CNS contactara soporte de acceso para resolver el problema.
","Se valida que de acuerdo a las pruebas realizadas, el equipo CISCO no es la causa raiz del problema reportado.",Telmex,Terceros,"","",CE,No Aplica,SLTLXDATO07-AGR1-06
64,617406177,"",Apr 09 2011 21:50:29,Apr,2011,Susana Muratalla Salazar,"","Se reporta afectacion de servicio; sin embargo, cuando CISCO es involucrado el diagnostico que se reporta en la audio conferencia indica que es un problema de configuración en el equipo de acceso.",El problema se resolvio corrigiendo la configuracion del equipos de acceso.,Telmex,Terceros,"","",CE,"",CDMXDFLTO03-AGR1-06
67,617489601,"",Apr 18 2011 18:04:57,Apr,2011,Adrian Hernandez,"","Se reporto alarma en LC Slot 3 (76-ES+XC-20G3C) del nodo TLPNXMQBO0C-AGR3.  Se verifican los logs de la tarjeta 3 encontrando algunos mensajes de error, adicional se verifica el crash info que se genero para esta LC, despues de decodificar el crashinfo, se encuentra un mensaje que indica errores con bits de paridad. El diagnostico inicial indica que es necesario el reemplazo de la LC,  despues de varias horas de monitoreo, se detecta que la LC presenta constante reinicio.","Se solicito el RMA correspondiente a la LC 76-ES+XC-20G3C, despues del reemplazo se monitoreo por varios dias validando el correcto funcionamiento.",Cisco,Hardware,"","",CE,"",TLPNXMQBO0C-AGR3-06
68,617531729,"",Apr 21 2011 22:45:05,Apr,2011,Ma. de la Luz Hernandez Arreguin,"","El cliente reporta 5 servicios HSI afectados conectados al modulo 1. Las vlan reportadas son: 1587, 1594, 1605, 1629 y 1627. Los servicios estan conectado en el nodo TLPNXMQBO0C-AGR3-06 Slot 1 (76-ES+XC-20G3C=). Se detecta que la tarjeta aparece como PwrDown, esto debido a que el convertidor de energia fallo. Se solicita RMA para reemplazo de la LC.","Se realizo el reemplazo de la LC (76-ES+XC-20G3C=) , se regresaron los servicios a su configuracion original validando el correcto funcionamiento de los mismos.",Cisco,Hardware,"","",CE,"",TLPNXMQBO0C-AGR3-06
71,617591475,"",Apr 28 2011 17:40:34,Apr,2011,Adrian Hernandez,"","Se detecto condición incorrecta en las tarjetas RSP720-3C-GE=  de respaldo, ya que al ingresar el comando <show redundancy> a través de CLI reporta un status de COLD STANDBY (software mismatch), a pesar de que la carga de la imagen IOS SRE0a es exactamente la misma para ambas tarjetas RSP720-3C-GE= . Dicha condición ha sido detectada únicamente en los equipos Cisco c7600 pertenecientes al cluster de Tampico CE_AGIMAD_001_CNTE. Después del análisis de la falla por parte de Ingenieros de Soporte Cisco y el TAC CISCO, se determinó que la causa raíz especifica del problema reportado es el bug CSCtc44589, dicho bug ya está solucionado a partir de la versión SRE1 y posteriores.",Se aplico la solucion temporal sugerida que es ingresar el comando redundancy config-sync ignore mismatched-commands para forzar la sincronización de ambas tarjetas y con esta acción la tarjeta de respaldo alcanza el estado de Standby HOT.,Cisco,Software,"","",CE,"",CDMDXTMAO0E-AGR4-06
72,617605111,"",Apr 29 2011 20:27:56,Apr,2011,Adrian Hernandez,"","Se reporta afectación de varios servicios de HSI conectados en el nodo SLTLXDATO06-DIST2-09. Revisando diversos parámetros de la configuración, los pseudwires se encuentran operativos, enviando y
recibiendo paquetes pero se refleja muy poco tráfico el enlace del AGR1 interfaz Tengigabit 3/11   DIST2 interfaz Tengigabit 4/1para la cantidad de servicios que lleva. Paralelamente, se verifican los
SFPs, potencias ópticas y hasta el momento no se encuentra ningún punto de falla.","Debido al poco tráfico sobre AGR1 interfaz Tengigabit 3/11    DIST2 interfaz Tengigabit 4/1, se apaga la interfaz Tengigabit 4/1 en el DIST2 para forzar a que el AGR1 ahora envíe su tráfico por la interfaz Tengigabit 1/11 hacia el DIST1 y de ahí al DIST2. Una vez apagada la interfaz, se restablecen los servicios reportados. Se realiza un soft-reset a la tarjeta del slot 3 en el AGR1, debido a que previo a la ventana, se presenta el mismo comportamiento con los servicios conectados a esta tarjeta (VLANs 1586, 1594, 1604 y 1300), mientras que los servicios conectados a la
tarjeta 1 (VLANs 1597 y 1310) están funcionando correctamente. Despues del soft-reset se restablecen los servicios.",Cisco,Hardware,"","",CE,"",SLTLXDATO06-DIST2-09
73,617616463,MA110500155,May 02 2011 15:10:48,May,2011,Adrian Hernandez,"","RSP Stby dañada, aparece como Other",RMA RSP,Cisco,Hardware,"","",CE,No Aplica,SLTLXDSAO09-AGR6-06
75,617718701,"",May 11 2011 22:00:08,May,2011,Ma. de la Luz Hernandez Arreguin,"","Modulo 3 dañado, aparece como PwrDown",RMA combo 76-ES+XC-40G3C,Cisco,Hardware,"","",CE,No Aplica,GUADJAINO02-AGR3-06
78,617733175,MA110502038,May 12 2011 22:44:02,May,2011,Ma. de la Luz Hernandez Arreguin,"",Tarjeta del slot 1 aparece como PwrDown,RMA combo 76-ES+XC-40G3C=,Cisco,Hardware,"","",CE,No Aplica,MNTRXLMAO1I-AGR1-06
80,617741653,"MA110502169

",May 13 2011 16:26:24,May,2011,Susana Muratalla Salazar,"",Se realizó un switchover debido a un crash en la RSP activa (slot 5),RMA RSP,Cisco,Hardware,"","",CE,No Aplica,CDMXDFVLO3J-AGR7-06
81,617769157,MA110502511,May 16 2011 10:58:27,May,2011,Ma. de la Luz Hernandez Arreguin,"","Los servicios reportados se encuentran en el slot 1, la configuración es correcta, hay tráfico de entrada pero no de salida.",Hard reset al slot 1,Cisco,Hardware,"","",CE,No Aplica,ZPPNJAANO01-AGR1-06
70,617571583,"",Apr 27 2011 08:41:48,Apr,2011,Adrian Hernandez,"","El cliente reporta 9 VLANs sin servicio: 1309, 1581, 1587, 1589, 1623, 1625, 1657, 1661 y 4002, se levanta SR previendo alguna falla, ya que al
momento de generarlo se estaban restableciendo los servicios.
Posteriormente se revisan los logs del equipo y se encuentra que la interfaz Gi1/5 que conecta al DIST1 con el BRAS nvl-revolucion-34-E120-GE2/0/3 tuvo multiples flaps en un periodo de tiempo muy corto, por lo que automaticamente cambio su status a err-disable, se realizo un reset a la interfaz Gi 1/5 para que volviera a su status normal. Hecho esto, losservicios se restablecieron.


","El reinicio de  la interfaz Gi 1/5 del DIST1 (shutdown/no
shutdown) soluciono el problema reportado.

",Telmex,Terceros,"","",CE,No Aplica,MNTRXLREO0U-DIST1-09
74,617636363,"MA1105005008
",May 04 2011 01:05:04,May,2011,Susana Muratalla Salazar,"","Se verifica la correcta configuración de la red de CE, con tráfico fluyendo correctamente",Configuración en equipo de terceros,Telmex,Terceros,"","",CE,No Aplica,NCPNXMSTO05-AGR6-06
79,617736809,"",May 13 2011 09:23:43,May,2011,Ma. de la Luz Hernandez Arreguin,"","Se verifica la correcta configuración de la red de CE, con tráfico fluyendo correctamente",Reinicio de DSLAM,Telmex,Terceros,"","",CE,No Aplica,RYNSXTROO04-AGR5-06
86,617896445,"MA110504559

",May 26 2011 21:46:15,May,2011,Adrian Hernandez,"","Pseudowire 1585 caído, toda la trayectoria, tarjetas, puertos, sfp, configuración se encuentran correctos",Borrar y crear nuevamente el service instance 1585 tanto en el AGR como el DIST,Cisco,Software,"","",CE,No Aplica,CDVCXTANO0N-DIST1-09
87,617897463,"",May 27 2011 00:31:42,May,2011,Adrian Hernandez,"",">>Se reporta afectacion de servicio que utiliza la VLAN 1589.
Se encontro un problema con el pseudowire, se encontraba abajo, la solución fue cambiar el VC ID, se inicio investigación por parte de la BU de la causa raíz de este problema.",">>Se verifican interfaces Gi1/1 del AGR2 y Gi1/1 de DIST1 --> Ok
>>Hay trafico en la interfaz fisica, pero no en el service instance 1589
>>Se crea un pseudowire con el VCID 1021589 y se reestablece el servicio
>>Posteriormente en ventana de Mtto. Se realiza un switchover para limpiar las tablas de mpls y poder ocupar el VCID 1589010291, en base a la recomendacion hecha por la BU.

 
",Cisco,Software,"","",CE,No Aplica,CDVCXTANO0N-DIST1-09
88,617911639,"",May 29 2011 01:40:35,May,2011,Adrian Hernandez,"",">>Se reporta afectacion de servicio que utiliza la VLAN 1583.
Se encontro un problema con el pseudowire, se encontraba abajo, la solución fue cambiar el VC ID, se inicio investigación por parte de la BU de la causa raíz de este problema.",">>Se verifican interfaces Gi1/1 del AGR2 y Gi1/4 de DIST1 --> Ok
>>Hay trafico en la interfaz fisica, pero no en el service instance 1589
>>Se crea un pseudowire con el VCID 102911583  y se reestablece el servicio
>>Posteriormente en ventana de Mtto. Se realiza un switchover para limpiar las tablas de mpls y poder ocupar el VCID 1583010291, en base a la recomendacion hecha por la BU.

 
",Cisco,Software,"","",CE,No Aplica,NCGZXLANO0S-DIST1-09
91,617950133,"",Jun 02 2011 00:57:57,Jun,2011,Ma. de la Luz Hernandez Arreguin,"","El equipo estaba fuera de gestión y sin acceso vía telnet, se envio a personal a sitio para sacar la tarjeta supervisora activa, la cual estaba provocando el problema.","Se reemplazo la tarjeta supervisora activa, la cual estaba provocando el problema, con esto el equipo regreso a gestión.",Cisco,Hardware,"","",CE,No Aplica,MNTRXLVVO04-AGR8-06
94,617993303,"",Jun 07 2011 01:40:45,Jun,2011,JOSE ANTONIO FREYRE LOPEZ,"","El cliente reporta mensajes de error en la LC Slot 3 )Jun  6 20:33:08.513 DST: %DEV_SELENE-DFC3-3-SRAM_ECC: Selene 0 SRAM Low
Single-bit ECC error, error status: 0x100364DD), dichos mensajes son de paridad por lo que se diagnostica reemplazo de hardware.",Se reemplazo la tarjeta del slot 3.,Cisco,Hardware,"","",CE,No Aplica,CDMXDFMYO01-AGR3-06
95,618029497,"MA110601493
",Jun 09 2011 14:45:34,Jun,2011,Adrian Hernandez,"","El reporte fue generado a partir de una nueva implementacion de servicios, en donde se encontraron problemas en los puertos g1/10 y g1/11  en los cuales no pasaban  prueba de RFC2544.","El problema quedo solucionado cuando se le dio un reset a la tarjeta, despues del reset los puertos pasaron exitosamente la prueba de RFC2544.",Cisco,Hardware,"","",CE,No Aplica,CDMXDFNXO4O-DIST2-09
96,618032191,MA110601604,Jun 09 2011 17:29:10,Jun,2011,Susana Muratalla Salazar,"","El cliente reporta inicialmente afetcacion de gestion de varios equipos ISAM, finalememte aprox a las 12 hrs, se reporta que los servicios estan afectados. Se revisaron todos los modulos del equipo y se encontraron bien, se revisan las interfaces y se hacen pruebas a nivel logico sobre el pseudowire y todo se encuentra bien, debido a que todos los servicios afetcados estan configurados en esta LC, se decide dar un hard reset.","Se le dio un reset a la tarjeta donde se tenia configurado los servicios que el cliente reportaba que tenia problemas, despues del reset los servicios quedaron sin problemas, posteriormente se programa el cambio de tarjeta.",Cisco,Hardware,"","",CE,No Aplica,CDMXDFESO39-DIST2-09
99,618096961,"MA110602841

",Jun 15 2011 21:57:05,Jun,2011,Adrian Hernandez,"","El cliente reporta que en el menu Physical Inventory de ANA Network vision, las tarjetas aparecen duplicadas en el nodo  GDLPXLSRO01-AGR5-06 (Monterrey, cluster CE_RELSFE_001CNTE)","Se diagnostico que la condicion era generada por una duplicidad en el index de la MIB. Para forzar el correcto funcionamiento, se borro el VNE y se creo nuevamente, despues de esta accion el inventario es mostrado correctamente.",Cisco,Software,"","",CE,"",GDLPXLSRO01-AGR5-06
89,617913021,"MA110504154

",May 29 2011 17:19:43,May,2011,Adrian Hernandez,"",La interfaz donde se conecta el DSLAM se encuentra bien pero no recibe ningun paquete del equipo de acceso.,"Se pide al personal de Telmex que revisen el equipo de acceso, el cual no estaba mandando paquetes hacia la interfaz del equipo de carrier.",Telmex,Terceros,"","",CE,No Aplica,GDLPXLSFO0C-AGR6-06
101,618143453,"",Jun 20 2011 22:23:00,Jun,2011,Adrian Hernandez,"","Se verifica status de las tarjetas --> Ok
Se verifica status del puerto Gi0/1 --> Ok

","Se borra VLAN 4002 y se vuelve a crear en el AGR11 --> Se restaura la
gestion del equipo de acceso

",Cisco,Software,"","",CE,"",SLPTXUETO03-AGR11-38
104,618188951,"",Jun 24 2011 01:01:36,Jun,2011,Ma. de la Luz Hernandez Arreguin,"","Equipo muestra continuos mensajes de error en el log
*Jun 23 20:19:08.375 DST: %IPC-5-WATERMARK: 914 messages pending in xmt for
the port Slot 6: DFS.control.IL(10000.19) from source seat 2160000,

","

 Con los reseat de las RSP se eliminan las alarmas del log

",Cisco,Hardware,"","",CE,"",SLTLXDAYO0M-AGR2-06
109,618221137,"",Jun 28 2011 00:15:03,Jun,2011,Susana Muratalla Salazar,"","Se diagnostico por parte de AS  falla de tarjeta y se pidio abrir un ticket con Soporte Tecnico para el reemplazo de la misma. Part ID: 76-ES+XC-20G3C

Serial Number: JAE14160MD6

",Se hizo reemplazo de tarjeta,Cisco,Hardware,"","",CE,"",CNCUQODZO01-AGR5-06
110,618231097,"",Jun 28 2011 17:32:31,Jun,2011,Susana Muratalla Salazar,"","El cliente reporta que no hay acceso al nodo ME3800 y ademas la afectacion de servicio conectados al mismo. Se envio personal a sitio para conexion local, el diagnostico intica que la causa raiz es que se pierden las adyacencias de OSPF",La solucion temporal aplicada fue el reinicio del ME3800,Cisco,Software,"","",CE,"",APDCXLMDO00-AGR11-38
112,618263383,"MA110605934

",Jun 30 2011 22:21:59,Jun,2011,JOSE ANTONIO FREYRE LOPEZ,"","Inicialmente se reporta afectacion de gestion del nodo solamente, no se confirma afectacion de los servicios, se realiza la revision correspondiente en el nodo Agregador de primer nivel y en el nodo Distribuidor.  
Se verifica status del puerto Te1/22 --> Ok 
 Se verifica configuracion de interfaz Te1/22 --> Ok
Se verifica vecindad OSPF y CDP --> Ok
Ping / Telnet al AGR13 --> Equipo inalcanzable
Con estas pruebas, Se solicita personal en sitio conectado via consola para verificar status del equipo .","No fue posible enviar a personal de CM cuando fue solicitado, se programo una intervencion para el dia siguiente. Mientras se llevaba a cabo la intervencion, CNS reporta que la afectacion no solo es gestio si no tambien servicios. Se solicita que el Ingeniero en sitio se conecte al puerto de consolo, repentinamente el equipo  ME3800 se reinicia y el servicio fue recuperado, no fue posible obtener logs para mas analisis. Registrar el caso anterior.",Cisco,Software,"","",CE,"",PRGGXLSGO02-AGR13-38
100,618129869,"MA110603583

",Jun 20 2011 01:40:29,Jun,2011,Adrian Hernandez,"","Se revisaron los logs del equipo, encontrando que el puerto
afectado (GigabitEthernet1/1) estuvo flapeando en varias ocasiones, lo que
ocasiono que el puerto se fuera a error-disable.
Se reviso la condicion y diagnosticos de las tarjetas del equipo,
las cuales se encontraron sin ningun problema al momento de su revision."," Se revisaron las potencias opticas del puerto en cuestion, con lo
que se encontro que este estaba recibiendo un nivel bajo de potencia, pero ya no representaba afectacion al servicio. El cliente corrigio esta
condicin internamente y se informo que la fibra de UNINET en direccion
al cluster de Cisco estaba danada, lo que ocasionaba la baja potencia de recepcion, esta fue cambiada, y se corrigio el problema.
",Telmex,Terceros,"","",CE,"",CDMXDFVLO3E-DIST2-09
